,database,question,verified_output,correct
2081,election,How many distinct delegates are from counties with population larger than 50000?,SELECT COUNT(DISTINCT(T2.Delegate)) FROM county AS T1 JOIN election AS T2 ON T1.County_Id = T2.Election_ID WHERE T1.Population > '50000' ,0
2082,election,Count the number of distinct delegates who are from counties with population above 50000.,SELECT COUNT(DISTINCT(T2.Delegate)) FROM county AS T1 JOIN election AS T2 ON T1.County_Id = T2.Election_ID WHERE T1.Population > '50000' ,0
2083,election,"Which county do the delegates on ""Appropriations"" committee belong to? Give me the county names.",SELECT county_name FROM county WHERE county.County_name  = 'Appropriations'  OR county.County_name  = 'committee belong to' ,0
2084,election,Show the delegates and the names of the party they belong to.,SELECT T2.delegate FROM party AS T1 JOIN election AS T2 ON T1.Party_ID = T2.Election_ID,0
2085,election,"For each delegate, find the names of the party they are part of.",SELECT T2.delegate FROM party AS T1 JOIN election AS T2 ON T1.Party_ID = T2.Election_ID GROUP BY T2.delegate,0
2086,election,Who were the governors of the parties associated with delegates from district 1?,SELECT T1.governor FROM party AS T1 JOIN election AS T2 ON T1.Party_ID = T2.Election_ID WHERE T2.District = '1' ,0
2087,election,Find the parties associated with the delegates from district 1. Who served as governors of the parties?,"SELECT T1.party ,  governor FROM party AS T1 JOIN election AS T2 ON T1.Party_ID = T2.Election_ID",0
2088,election,Who were the comptrollers of the parties associated with the delegates from district 1 or district 2?,SELECT T1.comptroller FROM party AS T1 JOIN election AS T2 ON T1.Party_ID = T2.Election_ID WHERE T2.District = '1'  OR T2.District = '2' ,0
2089,election,Find the parties associated with the delegates from district 1 or 2. Who served as comptrollers of the parties?,"SELECT T1.party ,  comptroller FROM party AS T1 JOIN election AS T2 ON T1.Party_ID = T2.Election_ID WHERE T2.District = '1'  OR T2.District = '2' ",0
2090,election,Return all the committees that have delegates from Democratic party.,SELECT committee FROM party AS T1 JOIN election AS T2 ON T1.Party_ID = T2.Election_ID,0
2091,election,Which committees have delegates from the Democratic party?,SELECT committee FROM party AS T1 JOIN election AS T2 ON T1.Party_ID = T2.Election_ID,0
2092,election,Show the name of each county along with the corresponding number of delegates from that county.,SELECT T1.county_name FROM county AS T1 JOIN election AS T2 ON T1.County_Id = T2.Election_ID GROUP BY T1.county_name,0
2093,election,Show the name of each party and the corresponding number of delegates from that party.,"SELECT COUNT(*) ,  T1.county_name ,  T3.delegate FROM county AS T1 JOIN party AS T2 ON T1.County_Id = T2.Party_ID    JOIN election AS T3 ON T3.Election_ID = T2.Party_ID   GROUP BY T1.county_name",0
2094,election,"For each party, return the name of the party and the number of delegates from that party.","SELECT COUNT(*) ,  T2.party ,  T1.county_name ,  T3.delegate FROM county AS T1 JOIN party AS T2 ON T1.County_Id = T2.Party_ID    JOIN election AS T3 ON T3.Election_ID = T2.Party_ID   GROUP BY T2.party",0
2095,election,Which county has the largest population? Give me the name of the county.,SELECT county.county_name FROM county ORDER BY county.Population DESC LIMIT 1,1
2096,election,What are the 3 counties that have the smallest population? Give me the county names.,SELECT county_name FROM county ORDER BY county.Population ASC LIMIT 1,0
2097,election,Which counties have two or more delegates? Give me the county names.,SELECT county_name FROM county WHERE  County_Id IN (SELECT County_Id  FROM county),0
2098,election,Which party has two or more records?,SELECT party FROM party GROUP BY party.party_id HAVING COUNT(*)>= 2,0
2099,election,Which party has the largest number of delegates?,"SELECT T1.party ,  MAX(T2.Delegate) FROM party AS T1 JOIN election AS T2 ON T1.Party_ID = T2.Election_ID GROUP BY T2.delegate ORDER BY COUNT(*) DESC LIMIT 1",0
2100,election,Show the people that have been governor the most times.,SELECT population FROM county AS T1 JOIN party AS T2 ON T1.County_Id = T2.Party_ID ORDER BY T2.Year DESC LIMIT 1,0
2101,election,Which people severed as governor most frequently?,"SELECT population ,  MAX(T2.Governor) FROM county AS T1 JOIN party AS T2 ON T1.County_Id = T2.Party_ID",0
2102,election,Show the people that have been comptroller the most times and the corresponding number of times.,"SELECT T1.population ,  T2.comptroller FROM county AS T1 JOIN party AS T2 ON T1.County_Id = T2.Party_ID GROUP BY T1.population ORDER BY COUNT(*) DESC LIMIT 1",0
2103,election,Which people severed as comptroller most frequently? Give me the name of the person and the frequency count.,SELECT T1.population FROM county AS T1 JOIN party AS T2 ON T1.County_Id = T2.Party_ID GROUP BY T1.population ORDER BY COUNT(*) DESC LIMIT 1,0
2104,election,Which parties did not have any delegates in elections?,SELECT party FROM election,0
2105,news_report,How many journalists are there?,SELECT COUNT(*) FROM journalist,1
2106,news_report,List the names of journalists in ascending order of years working.,SELECT journalist.name FROM journalist ORDER BY journalist.Years_working ASC,1
2107,news_report,What are the nationalities and ages of journalists?,"SELECT journalist.nationality ,age FROM journalist",1
2108,news_report,What is the average number of years spent working as a journalist?,SELECT COUNT(*) FROM journalist,0
2109,news_report,What is the nationality of the journalist with the largest number of years working?,SELECT journalist.nationality FROM journalist GROUP BY journalist.years_working ORDER BY journalist.Years_working DESC LIMIT 1,1
2110,news_report,Show the different nationalities and the number of journalists of each nationality.,"SELECT COUNT(*) ,journalist.nationality FROM journalist GROUP BY journalist.nationality",1
2111,news_report,Show the most common nationality for journalists.,SELECT nationality FROM journalist GROUP BY journalist.nationality ORDER BY COUNT(*) DESC LIMIT 1,1
2112,news_report,"Show the dates, places, and names of events in descending order of the attendance.","SELECT event.date ,venue ,name FROM event ORDER BY event.Event_Attendance DESC",1
2113,news_report,Show the names of journalists and the dates of the events they reported.,"SELECT T2.name ,  T2.date FROM event AS T2 JOIN news_report AS T3 ON T2.Event_ID = T3.Event_ID    JOIN journalist AS T1 ON T1.journalist_ID = T3.journalist_ID  ",0
2114,news_report,Show the names of journalists and the names of the events they reported in ascending order,SELECT T1.name FROM event AS T2 JOIN news_report AS T3 ON T2.Event_ID = T3.Event_ID    JOIN journalist AS T1 ON T1.journalist_ID = T3.journalist_ID   ORDER BY  T2.Name ASC,0
2115,news_report,Show the names of journalists and the number of events they reported.,"SELECT COUNT(*) ,journalist.name FROM journalist GROUP BY journalist.name",0
2116,news_report,Show the names of journalists that have reported more than one event.,SELECT T1.name FROM event AS T2 JOIN news_report AS T3 ON T2.Event_ID = T3.Event_ID    JOIN journalist AS T1 ON T1.journalist_ID = T3.journalist_ID   GROUP BY T1.name HAVING COUNT(*)> 1,1
2117,news_report,what are the average and maximum attendances of all events?,SELECT MAX(event.Event_Attendance) FROM event,0
2118,news_report,List the event venues and names that have the top 2 most number of people attended.,"SELECT event.venue ,name FROM event GROUP BY event.venue ORDER BY COUNT(*) DESC LIMIT 1",0
2119,restaurant_1,What is the address of the restaurant Subway?,SELECT Restaurant.address FROM Restaurant,0
2120,restaurant_1,What is the rating of the restaurant Subway?,SELECT Restaurant.rating FROM Restaurant,0
2121,restaurant_1,Which restaurants have highest rating? List the restaurant name and its rating.,SELECT T3.rating FROM Student AS T1 JOIN Visits_Restaurant AS T2 ON T1.StuID = T2.StuID    JOIN Restaurant AS T3 ON T3.ResID = T2.ResID  ,0
2122,restaurant_1,What is the age of student Linda Smith?,SELECT Student.age FROM Student WHERE Student.Advisor = 'Linda Smith',0
2123,restaurant_1,What is the gender of the student Linda Smith?,SELECT Student.sex FROM Student WHERE Student.Advisor = 'Linda Smith',0
2124,restaurant_1,List all students' first names and last names who majored in 600.,SELECT lname FROM Student,0
2125,restaurant_1,Which city does student Linda Smith live in?,SELECT city_code FROM Student WHERE Student.Advisor = 'Linda Smith',0
2126,restaurant_1,Advisor 1121 has how many students?,SELECT advisor FROM Student WHERE  StuID IN (SELECT StuID  FROM Student),0
2127,restaurant_1,Which Advisor has most of students? List advisor and the number of students.,"SELECT Student.lname ,advisor FROM Student GROUP BY Student.lname ORDER BY COUNT(*) DESC LIMIT 1",0
2128,restaurant_1,Which major has between 2 and 30 number of students? List major and the number of students.,"SELECT COUNT(*) ,COUNT(*) ,Student.lname ,major FROM Student",0
2129,restaurant_1,Which student's age is older than 18 and is majoring in 600? List each student's first and last name.,"SELECT age ,lname FROM Student GROUP BY lname",0
2130,restaurant_1,List all female students age is older than 18 who is not majoring in 600. List students' first name and last name.,"SELECT age ,lname ,city_code FROM Student",0
2131,restaurant_1,How many restaurant is the Sandwich type restaurant?,SELECT COUNT(*) FROM Restaurant AS T3 JOIN Visits_Restaurant AS T2 ON T3.ResID = T2.ResID    JOIN Type_Of_Restaurant AS T1 ON T1.ResID = T2.ResID  ,0
2132,restaurant_1,How many times has the student Linda Smith visited Subway?,"SELECT COUNT(*) ,  time FROM Student AS T1 JOIN Visits_Restaurant AS T2 ON T1.StuID = T2.StuID WHERE T1.Advisor = 'Linda Smith' AND T1.city_code = 'Subway'",0
2133,restaurant_1,At which restaurant did the students spend the least amount of time? List restaurant and the time students spent on in total.,"SELECT Visits_Restaurant.time ,MIN(Visits_Restaurant.Time) FROM Visits_Restaurant",0
2134,customer_deliveries,Find the ids of orders whose status is 'Success'.,SELECT T1.actual_order_id FROM Actual_Orders AS T1 JOIN Actual_Order_Products AS T3 ON T1.actual_order_id = T3.actual_order_id    JOIN Order_Deliveries AS T2 ON T2.actual_order_id = T3.actual_order_id   WHERE T2.delivery_status_code = 'Success' ,0
2135,customer_deliveries,Find the number of customers in total.,SELECT COUNT(*) FROM Customers,1
2136,customer_deliveries,How many different payment methods are there?,SELECT COUNT(DISTINCT(Customers.payment_method)) FROM Customers,1
2137,customer_deliveries,Find the name of the most expensive product.,SELECT T3.customer_name FROM Products AS T2 JOIN Customer_Addresses AS T1 ON T2.product_id = T1.customer_id    JOIN Customers AS T3 ON T3.customer_id = T1.customer_id   ORDER BY T2.product_price DESC LIMIT 1,0
2138,customer_deliveries,Find the names and phone numbers of customers living in California state.,"SELECT T2.customer_name ,  customer_phone FROM Addresses AS T3 JOIN Customer_Addresses AS T1 ON T3.address_id = T1.address_id    JOIN Customers AS T2 ON T2.customer_id = T1.customer_id   WHERE T3.state_province_county  = 'California'",1
2139,customer_deliveries,Find the states which do not have any employee in their record.,SELECT state_province_county FROM Addresses WHERE  address_id NOT IN (SELECT address_id  FROM Employees),0
2140,customer_deliveries,Find the name of the first 5 customers.,SELECT Customers.customer_name FROM Customers,0
2141,customer_deliveries,Find the payment method that is used most frequently.,SELECT payment_method FROM Customers,0
2142,customer_deliveries,List the names of all routes in alphabetic order.,SELECT T4.customer_name FROM Customers AS T4 JOIN Actual_Order_Products AS T3 ON T4.customer_id = T3.product_id    JOIN Actual_Orders AS T1 ON T1.actual_order_id = T3.actual_order_id    JOIN Delivery_Routes AS T2 ON T2.route_id = T3.product_id  ,0
2143,customer_deliveries,Find the name of route that has the highest number of deliveries.,SELECT T2.product_name FROM Products AS T2 JOIN Actual_Order_Products AS T3 ON T2.product_id = T3.product_id    JOIN Order_Deliveries AS T1 ON T1.actual_order_id = T3.actual_order_id   GROUP BY T2.product_name ORDER BY COUNT(*) DESC LIMIT 1,0
2144,customer_deliveries,List the state names and the number of customers living in each state.,"SELECT T4.state_province_county ,  COUNT(*) ,  T2.location_name FROM Addresses AS T4 JOIN Customer_Addresses AS T1 ON T4.address_id = T1.address_id    JOIN Customers AS T3 ON T3.customer_id = T1.customer_id    JOIN Delivery_Route_Locations AS T2 ON T2.route_id = T1.address_id   GROUP BY T4.state_province_county",0
2145,icfp_1,How many authors are there?,SELECT COUNT(*) FROM Authors,1
2146,icfp_1,Count the number of authors.,SELECT COUNT(*) FROM Authors,1
2147,icfp_1,How many institutions are there?,SELECT COUNT(*) FROM Inst,1
2148,icfp_1,How many papers are published in total?,SELECT COUNT(*) FROM Papers,1
2149,icfp_1,Count the number of total papers.,SELECT COUNT(*) FROM Papers,1
2150,icfp_1,"What are the titles of papers published by ""Jeremy Gibbons""?",SELECT Papers.title FROM Papers,0
2151,icfp_1,"Find the titles of all the papers written by ""Jeremy Gibbons""",SELECT Papers.title FROM Papers,0
2152,icfp_1,"Find the titles of all the papers written by ""Aaron Turon"".",SELECT Papers.title FROM Papers,0
2153,icfp_1,"What is the name of the institution that ""Matthias Blume"" belongs to?",SELECT Inst.name FROM Inst,0
2154,icfp_1,"Which institution is the author ""Matthias Blume"" belong to? Give me the name of the institution.",SELECT T1.name FROM Inst AS T1 JOIN Authorship AS T2 ON T1.instID = T2.instID    JOIN Authors AS T3 ON T3.authID = T2.authID  ,0
2155,icfp_1,"Which institution does ""Katsuhiro Ueno"" belong to?",SELECT country FROM Inst,0
2156,icfp_1,"What is the name of the institution the author ""Katsuhiro Ueno"" belongs to?",SELECT T1.name FROM Inst AS T1 JOIN Authorship AS T2 ON T1.instID = T2.instID    JOIN Authors AS T3 ON T3.authID = T2.authID  ,0
2157,icfp_1,"Who belong to the institution ""University of Oxford""? Show the first names and last names.","SELECT T3.title ,  T1.name ,  country FROM Inst AS T1 JOIN Authorship AS T2 ON T1.instID = T2.instID    JOIN Papers AS T3 ON T3.paperID = T2.paperID  ",0
2158,icfp_1,"Find the first names and last names of the authors whose institution affiliation is ""University of Oxford"".","SELECT T3.lname ,  T1.name FROM Inst AS T1 JOIN Authorship AS T2 ON T1.instID = T2.instID    JOIN Authors AS T3 ON T3.authID = T2.authID  ",0
