,database,question,sql
3845,film_rank,"What are the years of film market estimation for the market of Japan, ordered by year descending?","SELECT T1.Year FROM film_market_estimation AS T1 JOIN market AS T2 ON T1.Market_ID  =  T2.Market_ID WHERE T2.Country  =  ""Japan"" ORDER BY T1.Year DESC"
3846,film_rank,List the studios of each film and the number of films produced by that studio.,"SELECT Studio ,  COUNT(*) FROM film GROUP BY Studio"
3847,film_rank,How films are produced by each studio?,"SELECT Studio ,  COUNT(*) FROM film GROUP BY Studio"
3848,film_rank,List the name of film studio that have the most number of films.,SELECT Studio FROM film GROUP BY Studio ORDER BY COUNT(*) DESC LIMIT 1
3849,film_rank,What is the name of teh studio that created the most films?,SELECT Studio FROM film GROUP BY Studio ORDER BY COUNT(*) DESC LIMIT 1
3850,film_rank,List the names of studios that have at least two films.,SELECT Studio FROM film GROUP BY Studio HAVING COUNT(*)  >=  2
3851,film_rank,What are the names of studios that have made two or more films?,SELECT Studio FROM film GROUP BY Studio HAVING COUNT(*)  >=  2
3852,film_rank,List the title of films that do not have any market estimation.,SELECT Title FROM film WHERE Film_ID NOT IN (SELECT Film_ID FROM film_market_estimation)
3853,film_rank,What are the titles of films that do not have a film market estimation?,SELECT Title FROM film WHERE Film_ID NOT IN (SELECT Film_ID FROM film_market_estimation)
3854,film_rank,"Find the titles and studios of the films that are produced by some film studios that contained the word ""Universal"".","SELECT title ,  Studio FROM film WHERE Studio LIKE ""%Universal%"""
3855,film_rank,"What are the titles and studios of films that have been produced by a studio whose name contains ""Universal""?","SELECT title ,  Studio FROM film WHERE Studio LIKE ""%Universal%"""
3856,film_rank,List the studios which average gross is above 4500000.,SELECT Studio FROM film GROUP BY Studio HAVING avg(Gross_in_dollar)  >=  4500000
3857,film_rank,Which studios have an average gross of over 4500000?,SELECT Studio FROM film GROUP BY Studio HAVING avg(Gross_in_dollar)  >=  4500000
3858,film_rank,What is the title of the film that has the highest high market estimation.,SELECT t1.title FROM film AS T1 JOIN film_market_estimation AS T2  ON T1.Film_ID  =  T2.Film_ID ORDER BY high_estimate DESC LIMIT 1
3859,film_rank,Return the title of the film with the highest high estimate?,SELECT t1.title FROM film AS T1 JOIN film_market_estimation AS T2  ON T1.Film_ID  =  T2.Film_ID ORDER BY high_estimate DESC LIMIT 1
3860,film_rank,What are the titles and directors of the films were never presented in China?,"SELECT title ,  director FROM film WHERE film_id NOT IN (SELECT film_id FROM film_market_estimation AS T1 JOIN market AS T2 ON T1.market_id  =  T2.Market_ID WHERE country  =  'China')"
3861,film_rank,Return the titles and directors of films that were never in the market of China.,"SELECT title ,  director FROM film WHERE film_id NOT IN (SELECT film_id FROM film_market_estimation AS T1 JOIN market AS T2 ON T1.market_id  =  T2.Market_ID WHERE country  =  'China')"
3862,cre_Doc_Tracking_DB,How many calendar items do we have?,SELECT count(*) FROM Ref_calendar
3863,cre_Doc_Tracking_DB,Count the number of all the calendar items.,SELECT count(*) FROM Ref_calendar
3864,cre_Doc_Tracking_DB,Show all calendar dates and day Numbers.,"SELECT calendar_date ,  day_Number FROM Ref_calendar"
3865,cre_Doc_Tracking_DB,What are all the calendar dates and day Numbers?,"SELECT calendar_date ,  day_Number FROM Ref_calendar"
3866,cre_Doc_Tracking_DB,Show the number of document types.,SELECT count(*) FROM Ref_document_types
3867,cre_Doc_Tracking_DB,How many document types are there?,SELECT count(*) FROM Ref_document_types
3868,cre_Doc_Tracking_DB,List all document type codes and document type names.,"SELECT document_type_code ,  document_type_name FROM Ref_document_types"
3869,cre_Doc_Tracking_DB,What are all the document type codes and document type names?,"SELECT document_type_code ,  document_type_name FROM Ref_document_types"
3870,cre_Doc_Tracking_DB,What is the name and description for document type code RV?,"SELECT document_type_name ,  document_type_description FROM Ref_document_types WHERE document_type_code  =  ""RV"""
3871,cre_Doc_Tracking_DB,Give me the name and description of the document type code RV.,"SELECT document_type_name ,  document_type_description FROM Ref_document_types WHERE document_type_code  =  ""RV"""
3872,cre_Doc_Tracking_DB,"What is the document type code for document type ""Paper""?","SELECT document_type_code FROM Ref_document_types WHERE document_type_name  =  ""Paper"""
3873,cre_Doc_Tracking_DB,"Find the code of the document type ""Paper"".","SELECT document_type_code FROM Ref_document_types WHERE document_type_name  =  ""Paper"""
3874,cre_Doc_Tracking_DB,Show the number of documents with document type code CV or BK.,"SELECT count(*) FROM All_documents WHERE document_type_code  =  ""CV"" OR document_type_code  =  ""BK"""
3875,cre_Doc_Tracking_DB,How many documents have document type code CV or BK?,"SELECT count(*) FROM All_documents WHERE document_type_code  =  ""CV"" OR document_type_code  =  ""BK"""
3876,cre_Doc_Tracking_DB,"What is the date when the document ""Marry CV"" was stored?","SELECT date_stored FROM All_documents WHERE Document_name  =  ""Marry CV"""
3877,cre_Doc_Tracking_DB,"When was the document named ""Marry CV"" stored? Give me the date.","SELECT date_stored FROM All_documents WHERE Document_name  =  ""Marry CV"""
3878,cre_Doc_Tracking_DB,What is the day Number and date of all the documents?,"SELECT T2.day_Number ,  T1.Date_Stored FROM All_documents AS T1 JOIN Ref_calendar AS T2 ON T1.date_stored  =  T2.calendar_date"
3879,cre_Doc_Tracking_DB,Return the day Number and stored date for all the documents.,"SELECT T2.day_Number ,  T1.Date_Stored FROM All_documents AS T1 JOIN Ref_calendar AS T2 ON T1.date_stored  =  T2.calendar_date"
3880,cre_Doc_Tracking_DB,"What is the document type name for the document with name ""How to read a book""?","SELECT T2.document_type_name FROM All_documents AS T1 JOIN Ref_document_types AS T2 ON T1.document_type_code  =  T2.document_type_code WHERE T1.document_name  =  ""How to read a book"""
3881,cre_Doc_Tracking_DB,"Find the document type name of the document named ""How to read a book"".","SELECT T2.document_type_name FROM All_documents AS T1 JOIN Ref_document_types AS T2 ON T1.document_type_code  =  T2.document_type_code WHERE T1.document_name  =  ""How to read a book"""
3882,cre_Doc_Tracking_DB,Show the number of locations.,SELECT count(*) FROM Ref_locations
3883,cre_Doc_Tracking_DB,How many locations are listed in the database?,SELECT count(*) FROM Ref_locations
3884,cre_Doc_Tracking_DB,List all location codes and location names.,"SELECT location_code ,  location_name FROM Ref_locations"
3885,cre_Doc_Tracking_DB,What are all the location codes and location names?,"SELECT location_code ,  location_name FROM Ref_locations"
3886,cre_Doc_Tracking_DB,What are the name and description for location code x?,"SELECT location_name ,  location_description FROM Ref_locations WHERE location_code  =  ""x"""
3887,cre_Doc_Tracking_DB,Give me the name and description of the location with code x.,"SELECT location_name ,  location_description FROM Ref_locations WHERE location_code  =  ""x"""
3888,cre_Doc_Tracking_DB,"What is the location code for the country ""Canada""?","SELECT location_code FROM Ref_locations WHERE location_name  =  ""Canada"""
3889,cre_Doc_Tracking_DB,"Show the location code of the country ""Canada"".","SELECT location_code FROM Ref_locations WHERE location_name  =  ""Canada"""
3890,cre_Doc_Tracking_DB,How many roles are there?,SELECT count(*) FROM ROLES
3891,cre_Doc_Tracking_DB,Count the total number of roles listed.,SELECT count(*) FROM ROLES
3892,cre_Doc_Tracking_DB,"List all role codes, role names, and role descriptions.","SELECT role_code ,  role_name ,  role_description FROM ROLES"
3893,cre_Doc_Tracking_DB,"What are all the role codes, role names, and role descriptions?","SELECT role_code ,  role_name ,  role_description FROM ROLES"
3894,cre_Doc_Tracking_DB,"What are the name and description for role code ""MG""?","SELECT role_name ,  role_description FROM ROLES WHERE role_code  =  ""MG"""
3895,cre_Doc_Tracking_DB,"Find the name and description of the role with code ""MG"".","SELECT role_name ,  role_description FROM ROLES WHERE role_code  =  ""MG"""
3896,cre_Doc_Tracking_DB,"Show the description for role name ""Proof Reader"".","SELECT role_description FROM ROLES WHERE role_name  =  ""Proof Reader"""
3897,cre_Doc_Tracking_DB,"What is the description of the role named ""Proof Reader""?","SELECT role_description FROM ROLES WHERE role_name  =  ""Proof Reader"""
3898,cre_Doc_Tracking_DB,How many employees do we have?,SELECT count(*) FROM Employees
3899,cre_Doc_Tracking_DB,Find the number of employees we have.,SELECT count(*) FROM Employees
3900,cre_Doc_Tracking_DB,"Show the name, role code, and date of birth for the employee with name 'Armani'.","SELECT employee_name ,  role_code ,  date_of_birth FROM Employees WHERE employee_Name  =  'Armani'"
3901,cre_Doc_Tracking_DB,"What are the name, role code, and date of birth of the employee named 'Armani'?","SELECT employee_name ,  role_code ,  date_of_birth FROM Employees WHERE employee_Name  =  'Armani'"
3902,cre_Doc_Tracking_DB,What is the id for the employee called Ebba?,"SELECT employee_ID FROM Employees WHERE employee_name  =  ""Ebba"""
3903,cre_Doc_Tracking_DB,Show the id of the employee named Ebba.,"SELECT employee_ID FROM Employees WHERE employee_name  =  ""Ebba"""
3904,cre_Doc_Tracking_DB,"Show the names of all the employees with role ""HR"".","SELECT employee_name FROM Employees WHERE role_code  =  ""HR"""
3905,cre_Doc_Tracking_DB,"Which employees have the role with code ""HR""? Find their names.","SELECT employee_name FROM Employees WHERE role_code  =  ""HR"""
3906,cre_Doc_Tracking_DB,Show all role codes and the number of employees in each role.,"SELECT role_code ,  count(*) FROM Employees GROUP BY role_code"
3907,cre_Doc_Tracking_DB,What is the code of each role and the number of employees in each role?,"SELECT role_code ,  count(*) FROM Employees GROUP BY role_code"
3908,cre_Doc_Tracking_DB,What is the role code with the largest number of employees?,SELECT role_code FROM Employees GROUP BY role_code ORDER BY count(*) DESC LIMIT 1
3909,cre_Doc_Tracking_DB,Find the code of the role that have the most employees.,SELECT role_code FROM Employees GROUP BY role_code ORDER BY count(*) DESC LIMIT 1
3910,cre_Doc_Tracking_DB,Show all role codes with at least 3 employees.,SELECT role_code FROM Employees GROUP BY role_code HAVING count(*)  >=  3
3911,cre_Doc_Tracking_DB,What are the roles with three or more employees? Give me the role codes.,SELECT role_code FROM Employees GROUP BY role_code HAVING count(*)  >=  3
3912,cre_Doc_Tracking_DB,Show the role code with the least employees.,SELECT role_code FROM Employees GROUP BY role_code ORDER BY count(*) ASC LIMIT 1
3913,cre_Doc_Tracking_DB,What is the role with the smallest number of employees? Find the role codes.,SELECT role_code FROM Employees GROUP BY role_code ORDER BY count(*) ASC LIMIT 1
3914,cre_Doc_Tracking_DB,What is the role name and role description for employee called Ebba?,"SELECT T2.role_name ,  T2.role_description FROM Employees AS T1 JOIN ROLES AS T2 ON T1.role_code  =  T2.role_code WHERE T1.employee_name  =  ""Ebba"""
3915,cre_Doc_Tracking_DB,Show the name and description of the role played by the employee named Ebba.,"SELECT T2.role_name ,  T2.role_description FROM Employees AS T1 JOIN ROLES AS T2 ON T1.role_code  =  T2.role_code WHERE T1.employee_name  =  ""Ebba"""
3916,cre_Doc_Tracking_DB,Show the names of employees with role name Editor.,"SELECT T1.employee_name FROM Employees AS T1 JOIN ROLES AS T2 ON T1.role_code  =  T2.role_code WHERE T2.role_name  =  ""Editor"""
3917,cre_Doc_Tracking_DB,"Find the names of all the employees whose the role name is ""Editor"".","SELECT T1.employee_name FROM Employees AS T1 JOIN ROLES AS T2 ON T1.role_code  =  T2.role_code WHERE T2.role_name  =  ""Editor"""
3918,cre_Doc_Tracking_DB,"Show the employee ids for all employees with role name ""Human Resource"" or ""Manager"".","SELECT T1.employee_id FROM Employees AS T1 JOIN ROLES AS T2 ON T1.role_code  =  T2.role_code WHERE T2.role_name  =  ""Human Resource"" OR T2.role_name  =  ""Manager"""
3919,cre_Doc_Tracking_DB,"What are the employee ids of the employees whose role name is ""Human Resource"" or ""Manager""?","SELECT T1.employee_id FROM Employees AS T1 JOIN ROLES AS T2 ON T1.role_code  =  T2.role_code WHERE T2.role_name  =  ""Human Resource"" OR T2.role_name  =  ""Manager"""
3920,cre_Doc_Tracking_DB,What are the different location codes for documents?,SELECT DISTINCT location_code FROM Document_locations
3921,cre_Doc_Tracking_DB,Give me all the distinct location codes for documents.,SELECT DISTINCT location_code FROM Document_locations
3922,cre_Doc_Tracking_DB,"Show the location name for document ""Robin CV"".","SELECT T3.location_name FROM All_documents AS T1 JOIN Document_locations AS T2 ON T1.document_id  =  T2.document_id JOIN Ref_locations AS T3 ON T2.location_code  =  T3.location_code WHERE T1.document_name  =  ""Robin CV"""
3923,cre_Doc_Tracking_DB,"What is the location name of the document ""Robin CV""?","SELECT T3.location_name FROM All_documents AS T1 JOIN Document_locations AS T2 ON T1.document_id  =  T2.document_id JOIN Ref_locations AS T3 ON T2.location_code  =  T3.location_code WHERE T1.document_name  =  ""Robin CV"""
3924,cre_Doc_Tracking_DB,"Show the location code, the starting date and ending data in that location for all the documents.","SELECT location_code ,  date_in_location_from ,  date_in_locaton_to FROM Document_locations"
3925,cre_Doc_Tracking_DB,"What are each document's location code, and starting date and ending data in that location?","SELECT location_code ,  date_in_location_from ,  date_in_locaton_to FROM Document_locations"
3926,cre_Doc_Tracking_DB,"What is ""the date in location from"" and ""the date in location to"" for the document with name ""Robin CV""?","SELECT T1.date_in_location_from ,  T1.date_in_locaton_to FROM Document_locations AS T1 JOIN All_documents AS T2 ON T1.document_id  =  T2.document_id WHERE T2.document_name  =  ""Robin CV"""
